ImageX,ImageY,Band01,Band02,Band03,Band04,Band05,Band06,Band07,Band08,Band8A,Band09,Band11,Band12
45,109,10,19,28,39,46,51,55,62,59,88,69,63
45,110,11,20,28,40,46,48,53,60,61,96,76,60
45,111,11,21,29,41,45,49,53,61,63,99,75,62
45,112,11,22,32,49,57,62,68,79,77,102,73,80
45,113,8,16,23,34,38,42,47,54,54,88,62,55
45,114,8,18,26,39,45,49,55,60,66,93,70,64
45,115,4,11,21,28,40,55,61,69,72,86,59,73
45,116,5,12,18,26,33,47,52,60,63,84,62,61
45,117,2,7,15,19,33,52,61,69,71,76,49,71
45,118,16,27,35,47,52,55,59,64,62,88,73,63
45,119,9,18,26,36,39,49,55,60,64,80,58,65
45,120,8,18,27,38,43,51,57,64,65,90,68,64
45,121,9,19,30,48,54,59,64,72,68,100,73,73
45,122,12,21,30,44,50,53,59,66,67,90,66,67
45,123,11,20,28,40,46,51,56,63,60,89,69,62
45,124,10,15,22,31,39,44,49,55,57,83,65,55
45,125,8,18,27,41,48,55,61,69,68,92,71,69
46,1,0,3,5,3,9,27,30,34,36,15,8,34
46,2,1,3,6,6,12,30,33,34,38,20,12,38
46,3,29,32,36,39,37,40,42,50,58,65,63,46
46,4,5,10,14,20,21,33,39,43,44,47,36,44
46,5,9,11,13,17,26,39,46,50,55,46,31,54
46,6,2,4,5,3,9,21,26,28,30,11,6,28
46,7,1,2,4,3,7,20,23,24,27,12,7,25
46,8,1,3,5,4,9,23,27,28,36,13,8,29
46,9,4,3,6,6,11,23,28,30,33,20,12,31
46,10,19,22,23,26,29,34,36,39,40,58,54,40
46,11,24,29,31,36,38,38,39,43,56,70,68,44
46,12,20,23,28,32,35,39,41,43,48,65,63,45
46,13,22,25,29,34,37,40,42,42,53,68,68,45
46,14,25,25,30,35,38,39,40,42,52,66,66,43
46,15,19,24,29,35,36,37,39,42,43,61,63,41
46,16,19,24,26,29,30,36,39,45,61,70,66,46
46,17,10,12,15,17,25,36,38,42,43,52,44,43
46,18,17,17,15,13,17,31,36,40,47,33,25,41
46,19,22,27,32,37,43,46,48,48,61,72,69,52
46,20,1,2,5,4,10,25,31,34,33,15,8,34
46,21,1,3,6,5,12,29,33,36,36,18,9,36
46,22,1,3,6,5,12,33,37,39,40,17,9,41
46,23,7,8,13,16,23,38,41,44,46,44,28,46
46,24,2,3,5,4,10,29,34,37,37,15,8,38
46,25,1,3,7,6,12,31,36,39,40,21,11,39
46,26,2,2,6,6,12,28,32,35,37,20,11,36
46,27,2,3,5,4,10,28,34,35,38,16,9,37
46,28,0,2,5,3,10,30,35,38,39,16,8,38
46,29,0,4,7,7,14,30,35,38,37,26,14,39
46,30,0,2,4,3,9,25,30,34,33,14,7,34
46,31,0,2,5,4,9,26,30,35,35,17,8,34
46,32,4,6,9,11,19,35,40,46,46,38,23,46
46,33,2,7,11,16,22,35,41,47,48,47,28,48
46,34,1,5,9,11,20,37,42,46,49,36,19,48
46,35,4,7,11,14,21,34,38,43,44,47,30,45
46,36,0,3,6,5,11,25,29,33,34,22,13,33
46,37,0,4,7,7,15,33,39,46,42,27,16,44
46,38,0,3,6,6,10,24,28,32,35,20,11,32
46,39,0,3,5,5,11,26,31,34,33,22,12,34
46,40,1,3,7,7,14,29,34,38,36,28,15,37
46,41,0,2,5,5,12,26,30,37,38,26,14,35
46,42,0,2,5,4,11,28,33,35,36,18,9,38
46,43,1,3,6,7,13,29,35,39,42,23,13,40
46,44,0,4,8,8,15,28,33,39,36,27,15,37
46,45,3,7,10,15,23,31,34,41,40,47,31,40
46,46,1,5,10,12,19,30,34,39,39,35,22,39
46,47,3,6,11,14,20,30,34,35,42,38,25,39
46,48,1,5,8,11,16,25,30,32,34,28,17,34
46,49,2,7,12,15,17,31,37,44,39,37,23,44
46,50,0,4,7,8,14,23,28,30,34,27,16,33
46,51,3,7,11,15,21,29,32,38,41,44,28,39
46,52,4,7,12,15,24,33,37,40,45,48,29,45
46,53,1,4,7,8,11,18,21,25,30,26,17,24
46,54,4,9,13,16,24,31,36,41,46,50,33,44
46,55,1,3,6,6,11,19,22,24,26,22,14,24
46,56,5,11,16,20,26,41,47,58,57,64,40,54
46,57,3,5,7,8,15,24,28,28,39,32,20,32
46,58,5,10,16,20,25,37,43,56,52,56,35,51
46,59,7,13,19,25,35,55,64,72,75,78,48,74
46,60,5,7,12,15,21,32,37,45,52,45,29,43
46,61,3,7,10,14,23,33,38,39,42,53,35,45
46,62,4,8,12,17,23,36,40,47,53,54,33,48
46,63,7,12,17,25,35,47,54,64,72,82,50,66
46,64,6,11,16,23,31,43,47,56,62,68,43,56
46,65,6,11,17,19,32,56,66,75,77,71,43,75
46,66,5,10,15,19,27,35,40,47,55,51,33,47
46,67,5,10,16,21,32,42,49,58,68,61,36,59
46,68,6,11,17,25,34,47,53,65,68,72,41,63
46,69,7,11,16,24,34,46,52,62,66,70,42,64
46,70,6,11,17,24,35,47,53,61,64,56,35,62
46,71,6,12,18,23,33,50,57,64,64,71,43,67
46,72,7,12,18,25,34,47,52,60,59,78,52,62
46,73,11,20,27,34,39,53,60,70,67,88,66,68
46,74,7,11,17,24,31,43,49,59,63,72,47,58
46,75,8,14,19,25,34,44,49,56,61,82,57,57
46,76,7,11,16,22,30,41,47,54,58,72,46,56
46,77,6,11,15,19,29,44,50,58,57,69,46,60
46,78,7,11,15,22,29,37,43,52,52,76,49,54
46,79,11,13,20,25,40,55,63,73,67,73,51,74
46,80,5,9,15,19,29,49,57,64,62,59,35,65
46,81,4,9,14,21,27,36,41,49,52,62,39,50
46,82,7,13,18,26,33,42,49,58,60,79,52,58
46,83,16,27,35,50,53,65,72,86,80,97,66,81
46,84,7,11,16,23,30,41,46,54,52,71,49,54
46,85,1,5,11,16,25,36,43,51,49,49,33,52
46,86,1,6,14,18,30,54,63,75,75,71,40,76
46,87,1,6,12,17,26,40,46,46,69,65,39,53
46,88,3,9,15,21,29,39,42,51,52,67,47,52
46,89,0,6,13,16,21,25,25,32,32,33,25,29
46,90,1,8,12,20,25,34,39,47,45,65,42,47
46,91,3,9,13,19,26,34,38,45,46,63,45,46
46,92,2,9,15,23,29,38,44,53,52,70,45,53
46,93,10,21,30,48,53,57,61,70,70,98,71,71
46,94,4,10,16,23,32,45,52,60,64,75,49,60
46,95,2,9,15,21,31,41,47,57,56,77,50,57
46,96,2,8,14,20,28,39,45,54,54,77,51,56
46,97,2,7,12,18,27,40,47,58,50,59,39,56
46,98,2,7,12,17,26,42,48,55,53,74,49,56
46,99,2,8,14,19,27,41,47,55,48,62,41,54
46,100,8,15,21,33,38,43,47,55,53,86,63,55
46,101,9,18,24,34,38,43,47,55,54,85,67,54
46,102,11,20,30,45,53,64,71,80,83,85,56,81
46,103,10,17,25,33,44,60,67,76,77,81,54,76
46,104,10,17,25,33,46,59,66,76,77,78,53,76
46,105,10,21,30,44,49,53,58,66,65,100,75,66
46,106,11,22,34,50,57,65,71,81,79,101,73,81
46,107,12,24,34,49,56,62,66,73,76,104,76,76
46,108,13,23,32,48,56,61,67,74,77,92,64,77
46,109,9,16,24,36,41,44,48,55,55,91,74,56
46,110,5,9,14,25,33,43,49,58,60,73,50,60
46,111,10,21,29,43,48,52,56,63,63,99,79,64
46,112,10,20,29,45,51,56,61,69,69,104,78,70
46,113,6,12,19,29,36,41,44,51,52,85,69,52
46,114,17,29,41,62,70,74,80,89,89,100,72,90
46,115,6,10,16,23,31,43,50,53,57,77,53,57
46,116,10,22,31,38,46,52,55,57,60,79,66,60
46,117,5,12,19,24,34,69,82,89,94,80,52,92
46,118,7,13,19,26,32,48,54,60,63,78,59,61
46,119,3,9,15,27,33,41,48,56,58,86,56,59
46,120,5,11,18,27,32,40,45,50,51,76,58,51
46,121,8,17,25,37,41,46,51,58,59,96,76,59
46,122,12,22,34,54,63,69,76,84,85,99,65,86
46,123,11,21,31,45,50,55,58,66,69,97,74,66
46,124,12,23,32,44,49,53,57,62,64,95,74,64
46,125,8,13,20,28,33,40,44,52,51,78,62,52
47,1,2,4,5,4,10,27,33,35,40,16,8,36
47,2,0,3,6,4,11,31,35,39,37,16,8,39
47,3,6,7,10,12,17,31,34,37,38,32,24,39
47,4,1,4,6,6,11,24,29,31,31,19,11,32
47,5,3,4,6,5,11,28,32,33,40,19,10,35
47,6,5,7,8,9,15,31,36,39,46,25,16,40
47,7,1,3,5,3,8,20,24,27,28,12,7,26
47,8,3,4,7,6,11,27,30,31,35,21,16,33
47,9,15,16,15,15,20,33,35,40,48,15,11,36
47,10,1,2,5,3,8,24,29,32,31,12,7,32
47,11,26,28,31,33,34,36,38,44,55,64,63,42
47,12,19,24,26,28,31,34,37,42,42,62,64,41
47,13,31,34,37,43,43,46,47,52,62,74,71,51
47,14,15,18,20,25,28,37,42,45,55,63,54,48
47,15,14,14,16,19,23,38,41,44,44,45,40,44
47,16,20,25,29,33,36,38,40,43,48,68,70,43
47,17,19,21,24,28,29,33,37,40,45,53,48,41
47,18,3,4,6,6,13,24,28,29,35,25,19,31
47,19,25,27,30,34,36,40,43,50,57,71,71,50
47,20,1,2,5,3,10,26,31,33,37,14,7,34
47,21,1,3,5,5,12,28,33,35,36,19,10,36
47,22,1,3,5,4,11,28,32,35,37,17,9,35
47,23,1,3,6,5,12,31,35,37,40,18,10,39
47,24,2,3,5,5,11,24,28,31,34,16,10,31
47,25,0,3,5,3,10,26,32,33,35,12,6,35
47,26,1,2,5,3,10,28,35,37,37,15,7,38
47,27,2,3,5,3,10,26,32,34,41,17,9,35
47,28,0,2,5,5,10,27,33,35,35,19,10,35
47,29,1,4,7,6,14,28,34,36,40,22,15,38
47,30,0,2,5,4,9,27,32,37,35,18,9,35
47,31,0,3,5,5,11,27,31,35,38,19,10,35
47,32,0,3,6,5,14,35,41,46,44,21,10,44
47,33,0,4,7,8,14,29,33,41,39,26,17,39
47,34,6,12,16,22,25,32,37,41,42,60,42,42
47,35,2,6,10,12,17,36,41,50,47,36,20,47
47,36,0,2,4,3,9,23,27,31,29,15,7,30
47,37,0,3,7,6,13,30,36,44,40,21,11,40
47,38,0,2,4,3,8,23,28,31,31,15,7,30
47,39,0,2,4,3,8,22,27,30,31,14,7,30
47,40,0,3,5,5,10,25,30,34,31,19,10,34
47,41,0,3,6,6,12,25,30,34,34,24,14,34
47,42,0,3,6,6,12,27,31,34,33,24,13,35
47,43,0,2,5,4,9,23,28,32,33,16,8,31
47,44,0,1,5,3,8,23,28,29,31,13,6,31
47,45,2,6,9,13,18,28,32,34,40,37,24,37
47,46,3,8,13,17,25,35,41,49,45,48,31,49
47,47,3,7,12,18,23,31,36,40,42,47,29,43
47,48,1,7,10,13,19,27,31,35,34,35,24,36
47,49,3,7,11,12,19,35,41,43,46,36,21,48
47,50,4,9,13,18,24,30,34,39,44,50,33,42
47,51,3,9,13,18,23,32,37,42,44,53,34,44
47,52,0,3,6,7,11,21,25,32,35,24,15,29
47,53,0,2,4,4,9,17,20,23,23,17,10,22
47,54,1,3,5,6,10,17,20,21,24,22,14,22
47,55,4,8,11,15,21,28,32,36,40,47,31,39
47,56,3,6,9,11,16,26,29,33,38,33,22,34
47,57,3,5,9,11,18,35,40,42,52,39,24,44
47,58,1,4,7,7,12,20,24,27,29,23,14,28
47,59,3,5,7,9,14,22,26,28,41,28,19,30
47,60,6,11,17,24,33,45,51,63,62,70,42,64
47,61,7,12,17,23,32,45,52,60,59,70,46,60
47,62,8,14,20,27,36,49,55,66,71,80,53,67
47,63,7,12,17,23,31,42,48,55,61,69,44,58
47,64,7,12,17,23,32,45,51,56,64,70,46,60
47,65,5,9,15,17,27,40,46,55,57,60,37,56
47,66,6,11,16,22,33,47,54,63,72,69,42,65
47,67,5,9,16,21,30,40,45,52,62,54,33,55
47,68,5,10,15,20,32,45,52,63,67,61,35,61
47,69,5,10,16,21,32,47,54,62,71,62,36,64
47,70,7,11,16,23,33,47,54,63,70,70,41,64
47,71,8,13,20,28,38,51,58,67,76,87,53,69
47,72,7,13,19,24,34,52,59,67,70,77,46,70
47,73,5,10,16,19,31,50,58,64,67,68,42,67
47,74,9,16,22,30,38,52,58,67,67,76,51,67
47,75,8,12,19,23,32,49,56,63,62,77,51,65
47,76,10,16,22,31,38,45,50,58,59,87,64,58
47,77,7,11,16,23,30,44,50,58,56,66,50,59
47,78,7,11,16,18,29,49,54,63,60,69,47,63
47,79,8,13,19,27,36,48,55,65,61,82,53,66
47,80,14,26,35,51,56,60,65,75,71,100,70,74
47,81,9,17,22,28,35,46,53,60,62,78,52,61
47,82,6,11,16,21,29,50,56,63,63,72,46,64
47,83,8,14,20,27,35,46,52,57,57,79,55,60
47,84,9,15,21,29,33,45,51,62,62,74,49,63
47,85,6,12,18,24,32,43,48,55,51,67,47,54
47,86,3,7,12,18,25,36,42,48,53,54,33,50
47,87,5,9,16,22,34,54,62,74,92,74,45,70
47,88,5,10,17,20,31,44,50,60,56,65,44,56
47,89,4,9,15,21,28,42,47,57,53,65,44,53
47,90,2,8,14,18,25,37,43,46,52,56,38,50
47,91,5,12,18,25,34,47,53,61,58,77,55,59
47,92,3,10,15,24,32,41,47,55,54,68,45,56
47,93,5,14,20,28,36,46,51,59,58,87,62,61
47,94,4,9,17,22,30,46,54,62,62,76,48,63
47,95,3,9,15,21,32,48,54,62,61,79,52,65
47,96,2,7,12,17,24,36,42,49,49,76,53,50
47,97,3,8,13,18,27,39,44,51,53,78,56,53
47,98,1,7,12,17,25,40,45,54,54,75,51,54
47,99,2,8,12,17,25,40,46,54,53,79,53,54
47,100,5,12,18,27,34,40,43,52,50,80,53,51
47,101,9,18,24,35,39,43,47,55,54,94,76,54
47,102,7,15,23,35,45,59,65,76,76,78,51,75
47,103,8,19,29,41,49,63,68,82,78,80,53,79
47,104,8,16,23,31,42,59,67,76,77,73,48,76
47,105,9,20,30,44,49,52,57,65,64,96,72,65
47,106,11,22,33,48,61,71,77,85,84,94,67,85
47,107,10,18,27,40,49,61,69,76,77,94,65,78
47,108,10,20,28,41,49,53,59,66,68,89,64,67
47,109,13,22,28,41,45,49,52,59,58,93,74,60
47,110,10,17,24,36,47,56,62,72,71,80,55,71
47,111,7,19,27,39,43,48,53,60,60,94,77,59
47,112,9,16,23,32,40,48,54,61,63,95,68,63
47,113,11,19,26,37,45,53,59,65,65,96,70,66
47,114,8,16,24,35,41,55,63,70,71,91,70,71
47,115,6,14,22,35,44,54,60,69,70,91,62,72
47,116,5,10,16,24,31,41,47,54,54,76,49,54
47,117,2,10,16,24,33,55,63,68,68,84,62,71
47,118,5,10,18,23,31,51,60,67,67,77,51,68
47,119,5,12,18,29,33,47,53,60,61,80,57,61
47,120,7,15,24,32,42,57,62,71,74,80,57,73
47,121,7,15,22,34,41,50,54,60,65,83,65,62
47,122,16,27,39,60,69,76,82,91,93,101,68,92
47,123,12,22,30,45,49,53,58,64,64,96,73,65
47,124,9,18,26,39,44,51,55,63,62,88,65,64
47,125,11,18,24,35,40,43,48,54,55,88,66,54
48,1,0,3,6,4,9,25,30,33,34,16,9,33
48,2,23,32,34,37,42,52,57,61,65,83,68,66
48,3,3,5,7,5,9,22,26,30,34,12,8,29
48,4,1,3,5,4,8,21,25,28,27,14,9,28
48,5,1,3,4,3,8,20,23,24,26,12,7,25
48,6,2,3,4,3,8,20,23,25,31,12,6,26
48,7,2,3,5,4,9,23,26,27,30,12,7,28
48,8,2,3,4,3,8,21,25,27,32,13,7,28
48,9,20,24,27,30,36,39,41,46,52,72,62,45
48,10,39,39,38,37,37,48,55,59,74,71,65,63
48,11,24,26,30,35,39,43,48,53,61,58,55,51
48,12,24,27,30,35,37,42,44,46,60,65,63,48
48,13,17,28,31,36,37,40,41,44,43,59,61,44
48,14,28,31,36,41,41,43,45,50,58,80,78,50
48,15,16,17,13,10,12,16,18,14,33,18,19,17
48,16,26,23,23,19,18,20,22,28,51,41,34,24
48,17,14,15,15,12,14,20,23,26,32,26,24,26
48,18,9,14,16,19,24,34,38,43,46,46,35,43
48,19,29,28,31,35,34,41,44,50,66,73,64,51
48,20,1,3,5,5,11,30,34,39,47,19,11,39
48,21,1,3,6,4,11,27,31,34,35,17,9,34
48,22,1,3,6,7,12,26,31,33,40,21,12,34
48,23,0,3,6,4,11,31,35,39,38,16,8,39
48,24,2,3,6,5,11,27,30,33,36,20,12,34
48,25,2,3,6,5,11,29,34,36,36,16,9,37
48,26,2,4,7,6,14,37,43,47,46,23,12,48
48,27,5,9,12,15,20,31,34,40,40,44,30,40
48,28,1,2,5,4,9,23,28,31,38,19,10,31
48,29,2,4,7,6,13,26,31,35,40,31,18,36
48,30,1,3,5,5,10,28,33,36,37,21,12,35
48,31,0,2,5,4,9,26,31,35,35,16,8,34
48,32,0,2,5,3,9,26,30,32,40,16,8,34
48,33,2,5,9,12,22,35,39,44,47,42,24,48
48,34,0,3,7,6,14,30,34,38,37,25,13,38
48,35,5,7,11,13,21,39,43,49,47,45,29,49
48,36,0,3,6,5,12,33,38,42,40,21,11,43
48,37,0,2,4,3,9,23,28,34,37,13,6,32
48,38,0,2,4,3,8,24,30,31,33,14,6,32
48,39,0,2,5,5,11,26,30,33,35,20,10,33
48,40,0,2,4,3,8,23,27,32,32,16,8,30
48,41,0,2,5,5,10,26,31,34,35,20,11,34
48,42,0,2,5,5,11,27,32,34,34,21,11,35
48,43,0,3,5,5,11,26,31,33,33,20,10,34
48,44,0,2,4,3,7,20,24,28,31,14,7,28
48,45,1,4,7,11,15,24,28,32,36,33,21,35
48,46,3,7,12,16,25,35,39,43,48,52,34,45
48,47,1,5,10,12,18,29,34,40,40,31,18,38
48,48,0,2,4,4,10,23,26,29,30,17,9,29
48,49,2,7,11,15,18,28,31,37,37,35,23,36
48,50,6,11,17,24,33,44,50,60,65,73,47,60
48,51,0,3,5,7,13,21,26,27,35,24,16,29
48,52,0,3,5,6,9,18,20,22,26,20,13,23
48,53,1,3,5,6,10,19,22,22,27,20,11,25
48,54,0,3,5,5,9,17,20,22,23,20,12,23
48,55,1,4,7,8,13,20,23,27,29,29,18,26
48,56,4,6,10,12,21,29,33,40,40,46,28,39
48,57,3,6,10,13,20,31,36,40,44,44,26,41
48,58,6,9,15,21,30,41,48,57,61,60,38,58
48,59,5,9,15,16,31,44,50,57,69,68,37,61
48,60,5,10,17,22,35,45,51,62,53,71,47,64
48,61,8,13,21,28,38,55,62,72,75,71,41,74
48,62,6,9,14,18,29,46,53,61,69,73,45,62
48,63,6,11,16,20,31,47,54,63,63,71,43,64
48,64,7,11,17,22,32,45,50,61,61,69,44,62
48,65,6,9,14,19,26,34,39,47,56,55,36,47
48,66,6,9,14,20,28,40,46,53,64,60,38,56
48,67,5,10,16,20,31,46,53,62,69,63,38,63
48,68,5,9,14,20,28,36,41,47,58,56,35,50
48,69,6,11,16,23,32,44,51,60,66,69,42,61
48,70,7,11,17,22,32,47,54,60,66,72,44,62
48,71,6,11,15,22,28,41,47,52,56,66,43,53
48,72,8,12,18,25,34,47,54,61,67,74,47,62
48,73,6,10,15,22,31,42,48,56,61,73,44,59
48,74,6,9,15,22,29,39,46,54,57,68,41,56
48,75,7,12,17,22,30,43,48,54,57,72,59,55
48,76,9,14,20,27,36,48,53,60,61,87,60,61
48,77,11,19,28,44,50,55,61,72,73,93,63,70
48,78,9,14,21,28,37,49,55,64,64,82,54,65
48,79,6,11,16,20,30,48,55,62,61,72,47,63
48,80,10,17,24,35,38,44,48,59,64,86,55,57
48,81,9,18,26,39,44,49,54,62,62,83,57,62
48,82,7,12,17,25,33,43,49,56,56,79,51,57
48,83,7,13,19,26,33,44,50,59,59,79,49,59
48,84,6,11,16,21,31,46,53,59,57,73,46,59
48,85,0,7,15,22,33,48,56,62,61,72,46,65
48,86,2,9,15,21,30,41,48,55,57,71,44,57
48,87,3,9,17,22,33,50,55,65,63,71,46,65
48,88,4,10,16,24,32,47,53,62,59,72,45,62
48,89,2,8,14,20,29,44,51,59,55,68,42,59
48,90,1,7,12,20,26,34,39,46,50,66,42,47
48,91,1,8,16,16,30,40,45,52,61,56,37,53
48,92,5,14,21,32,38,44,49,57,61,82,57,60
48,93,5,13,21,31,40,49,55,65,63,83,50,64
48,94,6,15,22,36,40,46,51,56,59,87,63,58
48,95,3,9,13,22,29,42,49,53,55,81,52,57
48,96,4,10,17,24,31,45,49,60,59,83,52,59
48,97,5,12,19,30,38,49,56,66,62,84,54,64
48,98,8,18,25,36,42,49,54,63,67,86,63,64
48,99,8,18,27,40,45,54,57,63,63,89,68,66
48,100,0,4,10,16,24,32,37,43,41,60,39,43
48,101,11,21,31,42,52,63,68,78,76,87,59,78
48,102,14,28,38,57,63,71,76,87,83,91,62,85
48,103,12,22,32,46,56,69,76,86,85,84,55,86
48,104,10,22,32,45,55,72,79,90,86,83,54,89
48,105,11,20,30,43,54,70,77,87,88,85,56,88
48,106,13,25,36,53,62,73,80,90,89,91,60,91
48,107,12,20,30,43,52,65,73,83,84,85,56,84
48,108,11,19,28,42,47,53,58,65,66,96,70,67
48,109,11,22,32,49,55,59,64,71,70,99,68,72
48,110,17,29,41,63,72,78,85,95,95,98,66,95
48,111,8,14,21,30,37,54,61,69,68,79,56,71
48,112,9,16,23,35,41,46,51,59,58,89,70,60
48,113,8,18,26,37,43,52,58,67,66,92,66,65
48,114,8,18,26,37,43,53,59,66,67,93,68,67
48,115,9,20,29,43,47,56,63,70,72,96,74,72
48,116,10,16,21,30,37,57,67,76,73,92,72,75
48,117,3,10,16,25,32,46,53,58,55,87,57,62
48,118,8,13,20,23,34,58,68,75,73,79,53,75
48,119,7,15,21,32,37,53,59,66,68,86,63,68
48,120,11,19,31,53,59,65,70,80,81,99,67,82
48,121,9,20,30,48,55,60,65,72,74,100,69,74
48,122,9,21,30,46,53,56,62,69,71,101,70,69
48,123,11,19,28,41,46,52,57,65,63,97,71,64
48,124,8,15,21,31,37,46,51,58,55,91,66,58
48,125,7,14,20,28,35,43,48,55,57,77,53,58
49,1,1,3,5,4,10,23,27,30,32,15,8,29
49,2,16,19,24,26,33,44,46,51,56,56,45,51
49,3,35,39,39,44,45,58,63,68,82,72,61,71
49,4,24,22,26,28,31,35,39,44,49,49,47,43
49,5,3,3,5,4,11,33,41,40,56,14,7,46
49,6,4,6,7,5,12,29,33,35,40,15,9,37
49,7,2,4,6,5,10,29,34,35,39,13,8,37
49,8,2,3,5,4,10,23,26,28,30,15,9,29
49,9,15,17,20,26,31,38,43,43,52,67,61,47
49,10,90,76,56,43,41,40,39,36,35,14,13,36
49,11,54,48,45,37,34,34,34,32,34,15,16,29
49,12,36,40,37,36,42,43,44,44,58,71,73,48
49,13,23,21,22,20,29,33,37,39,60,36,33,39
49,14,9,9,11,13,17,29,34,34,40,37,30,38
49,15,20,21,30,36,38,39,42,44,50,70,71,45
49,16,35,36,39,44,50,52,54,56,70,92,89,61
49,17,29,29,28,27,42,45,46,34,64,74,70,51
49,18,3,4,6,5,13,33,39,43,42,18,11,43
49,19,7,4,7,7,12,24,29,31,40,27,19,32
49,20,12,13,17,19,28,38,43,46,51,46,36,46
49,21,1,3,5,3,9,28,33,36,35,13,6,36
49,22,4,4,7,8,14,29,33,37,45,32,19,38
49,23,1,3,6,5,12,27,31,34,35,20,11,34
49,24,1,3,5,5,10,26,31,32,34,17,9,34
49,25,7,4,6,4,13,33,38,41,48,20,11,42
49,26,1,4,7,7,14,30,34,40,40,24,13,38
49,27,7,10,14,19,24,33,37,42,45,46,35,40
49,28,1,3,6,6,13,29,34,39,38,22,12,38
49,29,0,2,5,3,9,27,32,35,35,16,8,35
49,30,4,7,11,18,23,30,34,40,46,56,36,41
49,31,0,2,5,5,10,27,32,35,34,18,10,35
49,32,1,3,6,7,13,29,34,36,37,24,13,36
49,33,0,2,5,3,11,29,34,38,38,17,8,38
49,34,0,3,6,6,12,29,34,39,36,21,11,37
49,35,0,2,5,4,12,32,39,41,44,17,8,43
49,36,0,2,5,4,11,30,35,39,39,16,8,38
49,37,0,2,5,4,10,25,30,33,32,17,8,32
49,38,0,2,4,3,8,22,27,30,32,16,8,30
49,39,0,2,4,3,9,22,28,27,32,18,10,31
49,40,0,2,4,4,8,21,25,28,27,14,7,28
49,41,0,2,5,5,10,23,27,31,33,22,12,31
49,42,0,5,8,11,15,27,33,35,36,31,18,36
49,43,1,3,7,7,14,25,29,34,35,28,15,35
49,44,0,3,5,4,9,20,25,30,30,16,8,28
49,45,2,5,8,11,15,26,31,34,39,35,21,35
49,46,2,6,10,14,22,30,35,43,45,52,32,44
49,47,3,8,12,16,22,33,38,47,45,52,33,47
49,48,0,3,6,7,12,28,32,36,39,20,12,36
49,49,0,2,5,5,11,26,31,35,38,20,10,35
49,50,5,12,18,25,37,57,65,75,77,78,46,77
49,51,1,3,5,6,11,19,23,24,35,23,15,26
49,52,3,7,12,16,24,30,35,43,41,45,29,41
49,53,3,6,9,12,17,26,29,34,39,35,22,35
49,54,1,3,6,6,10,20,24,26,27,22,14,27
49,55,4,6,9,13,20,30,35,38,49,46,28,41
49,56,2,5,8,10,17,28,32,37,39,32,18,38
49,57,1,4,7,8,13,23,27,29,30,23,15,30
49,58,5,10,14,21,29,38,43,50,50,59,37,52
49,59,8,13,19,25,35,50,57,64,72,82,51,68
49,60,5,9,15,16,29,44,50,66,59,64,37,61
49,61,5,9,16,16,31,49,55,63,67,66,38,63
49,62,3,6,8,12,15,23,27,33,39,32,21,31
49,63,6,12,17,26,33,42,49,59,69,81,49,61
49,64,6,11,15,22,30,42,48,54,55,64,41,57
49,65,5,9,13,20,26,34,39,45,51,48,31,46
49,66,6,11,18,27,36,44,52,63,65,80,49,65
49,67,9,14,21,26,37,52,59,69,74,79,52,69
49,68,5,10,15,22,28,37,43,51,58,57,36,52
49,69,6,11,16,21,30,40,45,51,56,55,35,53
49,70,6,11,16,22,33,50,57,64,64,65,40,66
49,71,7,12,17,24,32,42,48,56,63,74,48,57
49,72,6,10,17,23,31,41,46,54,50,66,41,54
49,73,9,14,20,26,36,48,54,61,62,75,54,61
49,74,8,13,19,26,37,51,58,67,64,77,51,66
49,75,8,12,17,26,35,44,50,57,60,81,60,59
49,76,13,17,22,32,42,51,56,63,70,103,72,66
49,77,9,15,22,35,42,49,55,64,65,90,59,66
49,78,9,16,24,36,44,48,55,68,64,96,65,69
49,79,10,19,26,34,42,50,54,63,63,85,58,63
49,80,8,20,28,37,39,48,54,63,63,84,61,63
49,81,10,20,26,39,43,48,53,62,62,86,59,61
49,82,7,12,18,24,31,45,51,59,60,73,48,60
49,83,7,11,16,23,29,40,45,55,56,74,49,54
49,84,6,10,16,21,32,49,57,63,64,72,47,64
49,85,1,7,12,19,28,39,45,52,57,62,37,56
49,86,0,6,12,17,28,40,47,56,61,67,40,57
49,87,2,8,16,19,31,50,58,66,65,73,48,66
49,88,3,9,15,20,30,44,51,57,60,70,46,57
49,89,2,10,15,24,30,41,49,55,53,75,48,56
49,90,4,11,17,26,32,43,50,58,58,78,50,59
49,91,3,9,15,27,33,45,52,63,63,78,47,64
49,92,5,14,23,37,44,52,57,67,67,85,54,68
49,93,5,14,20,31,40,51,58,71,70,76,49,69
49,94,4,12,17,23,31,46,52,60,59,79,52,62
49,95,3,11,17,25,33,45,51,58,57,78,53,58
49,96,8,13,19,28,35,47,55,63,63,82,57,63
49,97,2,8,14,19,26,38,43,51,51,72,47,51
49,98,2,9,14,23,28,35,41,50,49,81,52,52
49,99,9,20,30,46,51,58,63,73,71,94,67,72
49,100,8,18,27,40,46,51,56,63,62,90,68,63
49,101,0,5,12,17,24,35,41,51,45,52,32,50
49,102,5,11,17,23,31,40,44,52,50,80,50,52
49,103,2,7,13,19,25,33,37,44,46,67,39,45
49,104,8,16,21,28,33,41,46,52,50,81,56,52
49,105,9,18,26,37,46,66,74,83,81,78,52,83
